Número do empenho;Ano de exercício;Categoria do empenho;Data do empenho;Histórico do empenho;Valor do empenho;Valor liquidado R$;Valor pago R$
 5042; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(143) PLACA ATU- 2156.RD 1696/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 5041; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(362) PLACA AUD-8D39.RD 1695/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 5040; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(270) PLACA BBO-5383. RD 1694/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5039; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE JACAREZINHO - PR . TRANSPORTE DE PACIENTES. VEÍCULO MICRO(221) PLACA AZF-6068. RD 1693/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5038; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO PALIO(216) PLACA AYM-1664. RD 1692/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5037; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE SÃO JERONIMO DA SERRA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL(346) PLACA BEW-8I02. RD 1691/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5036; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO SPIN(258) PLACA BAW-6778. RD 1690/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5035; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE ARAPONGAS - PR . TRANSPORTE DE PACIENTES. VEÍCULO AMBULÂNCIA(333) PLACA BEZ-3H95. RD 1689/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5034; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE ARAPONGAS - PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL (350) PLACA BEW-8H89. RD 1688/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5033; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE ARAPONGAS - PR . TRANSPORTE DE PACIENTES. VEÍCULO AMBULÂNCIA(332) PLACA BEZ-3H94. RD 1687/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5032; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE ARAPONGAS - PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(330) PLACA BEV-9G94. RD 1686/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5031; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE CARLÓPOLIS- PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL(347) PLACA BEX-4F24. RD 1685/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5030; 2024; DIARIA; 28/05/2024; REFERENTE A 1(UMA) DIÁRIA A CIDADE DE CURITIBA- PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(329) PLACA BEV-9G93. RD 1684/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 5029; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(328) PLACA BEV-9G92. RD 1683/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5028; 2024; DIARIA; 28/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO MICRO(267) PLACA BBP-1487. RD 1682/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5027; 2024; CREDOR; 28/05/2024; REFERENTE PROCESSO JUDICIAL - AUTOS Nº 0002369-80.2021.8.16.0075 - GUSTAVO NUNES DA SILVA.; R$ 875,38; R$ 875,38; R$ 875,38
 5026; 2024; PROCESSO; 28/05/2024; AQUISIÇÃO DE ALIMENTOS, PARA ATENDER A SEMED, CONFORME SOLICITAÇÃO N° 115/2024.; R$ 10,69; R$ 10,69; R$ 10,69
 5025; 2024; PROCESSO; 28/05/2024; Contratação de show musical do cantor “Dunga” - Ficando prorrogado por mais 30 (trinta) dias, contados a partir de 07/06/2024 até 06/07/2024.; R$ 5.466,25; R$ 5.466,25; R$ 5.466,25
 5024; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO SANTANA(292) PLACA JFP-5G95. RD 1679/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 5023; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA - PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL(347) PLACA BEX-4F24. RD 1678/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5022; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE SÃO JERÔNIMO DA SERRA- PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(348) PLACA BEX-3D68. RD 1677/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5021; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE SÃO JERÔNIMO DA SERRA- PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(329) PLACA BEV-9G93. RD 1676/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5020; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR . TRANSPORTE DE PACIENTES. VEÍCULO AMBULÂNCIA(304) PLACA BDS-7B93. RD 1675/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5019; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE JACAREZINHO - PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL(349) PLACA BEW-8H85. RD 1674/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 5018; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA- PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(143) PLACA ATU-2156. RD 1673/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 5017; 2024; DIARIA; 27/05/2024; REFERENTE A 1(UMA) DIÁRIA A CIDADE DE CURITIBA - PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(362) PLACA AUD-8D39. RD 1672/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 5016; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(270) PLACA BBO-5383. RD 1671/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5015; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO VOYAGE(271) PLACA BBU-2862 RD 1670/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5014; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO PALIO(216)  PLACA AYM-1664 RD 1669/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5013; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL(346)  PLACA BEW-8I02 RD 1668/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5012; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO AMBULÂNCIA(332)  PLACA BEZ-3H94. RD 1667/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5011; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE LONDRINA  - PR . TRANSPORTE DE PACIENTES. VEÍCULO GOL(350) PLACA BEW-8H89. RD 1666/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5010; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGAS - PR . TRANSPORTE DE PACIENTES. VEÍCULO AMBULÂNCIA( 333) PLACA BEZ-3H95. RD 1665/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5009; 2024; DIARIA; 27/05/2024; REFERENTE A1/2 (MEIA) DIÁRIA A CIDADE DE ARAPONGAS - PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(328) PLACA BEV-9G92. RD 1664/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5008; 2024; DIARIA; 27/05/2024; REFERENTE A 1(UMA) DIÁRIA A CIDADE DE CURITIBA - PR . TRANSPORTE DE PACIENTES. VEÍCULO SPIN(259) PLACA BAW-6784. RD 1663/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 5007; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR . TRANSPORTE DE PACIENTES. VEÍCULO VAN(330) PLACA BEV-9G94. RD 1662/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5006; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR . TRANSPORTE DE PACIENTES. VEÍCULO MICRO(267) PLACA BBP-1487. RD 1661/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 5005; 2024; DIARIA; 27/05/2024; REFERENTE A 1(UMA)) DIÁRIA A CIDADE DE JAGUAPITÃ- PR. VISITA TÉCNICA EM RESIDÊNCIA INCLUSIVA CASA DE MARIA, ONDE ESTÃO ACOLHIDO 2(DOIS) MUNÍCIPES DE CORNÉLIO PROCÓPIO. RD 1660/2024.; R$ 150,00; R$ 150,00; R$ 150,00
 5004; 2024; DIARIA; 27/05/2024; REFERENTE A 1(UMA)) DIÁRIA A CIDADE DE JAGUAPITÃ- PR. VISITA TÉCNICA EM RESIDÊNCIA INCLUSIVA CASA DE MARIA, ONDE ESTÃO ACOLHIDO 2(DOIS) MUNÍCIPES DE CORNÉLIO PROCÓPIO. RD 1659/2024.; R$ 150,00; R$ 150,00; R$ 150,00
 5003; 2024; DIARIA; 27/05/2024; REFERENTE A 1(UMA)) DIÁRIA A CIDADE DE JAGUAPITÃ- PR. VISITA TÉCNICA EM RESIDÊNCIA INCLUSIVA CASA DE MARIA, ONDE ESTÃO ACOLHIDO 2(DOIS) MUNÍCIPES DE CORNÉLIO PROCÓPIO. RD 1658/2024.; R$ 150,00; R$ 150,00; R$ 150,00
 5002; 2024; DIARIA; 27/05/2024; REFERENTE A 1(UMA) DIÁRIA A CIDADE DE LONDRINA- PR . ACOMPANHAR IDOSA QUE ESTA INSERIDA NO SERVIÇO PSEFI/CREAS EM DIVERSOS ATENDIMENTOS. RD 1657/2024.; R$ 200,00; R$ 200,00; R$ 200,00
 5001; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE LONDRINA- PR . TRANSPORTE DE PACIENTES. VEÍCULO SANTANA (292) PLACA JFP-5G95. RD 1656/2024.; R$ 100,00; R$ 100,00; R$ 100,00
 5000; 2024; DIARIA; 27/05/2024; REFERENTE A 1/2(MEIA) DIÁRIA A CIDADE DE JAGUAPITÃ- PR . TRANSPORTE DAS ASSISTENTES SOCIAIS PARA VISITA TÉCNICA EM RESIDÊNCIA INCLUSIVA CASA DE MARIA, ONDE ESTÃO ACOLHIDO 2(DOIS) MUNÍCIPES DE CORNÉLIO PROCÓPIO. RD 1655/2024.; R$ 75,00; R$ 75,00; R$ 75,00
 4999; 2024; DIARIA; 27/05/2024; REFERENTE A 2(DUAS) DIÁRIAS A CIDADE DE CURITIBA- PR . REUNIÃO PARA TRATAR DE ASSUNTOS DE INTERESSE DESTA MUNICIPALIDADE. RD 1654/2024.; R$ 800,00; R$ 800,00; R$ 800,00
 4998; 2024; DIARIA; 27/05/2024; REFERENTE A 2(DUAS) DIÁRIAS A CIDADE DE CURITIBA- PR . PARTICIPAR DO CURSO JUNTO A COHAPAR - OFICINA DE CAPACITAÇÃO. RD 1653/2024.; R$ 1.000,00; R$ 1.000,00; R$ 1.000,00
 4997; 2024; DIARIA; 27/05/2024; REFERENTE A 2(DUAS) DIÁRIAS A CIDADE DE CURITIBA- PR . PARTICIPAR DO CURSO JUNTO A COHAPAR - OFICINA DE CAPACITAÇÃO. RD 1652/2024.; R$ 800,00; R$ 800,00; R$ 800,00
 4996; 2024; PROCESSO; 27/05/2024; Aquisição de Cestas Básicas,conforme solicitação da Secretaria de Assistência Social. memorando 104/2023.; R$ 13.364,00; R$ 13.364,00; R$ 13.364,00
 4993; 2024; PROCESSO; 27/05/2024;" Contratação de empresa para disponibilizar outsourcing de tecnologia da informação para desenvolver e dar suporte na área.
Fica prorrogado por mais 12 (doze) meses, contados de 31/05/2024 à 30/05/2025."; R$ 29.183,50; R$ 29.183,50; R$ 29.183,50
 4992; 2024; PROCESSO; 27/05/2024;" Contratação de empresa para disponibilizar outsourcing de tecnologia da informação para desenvolver e dar suporte na área.
Fica prorrogado por mais 12 (doze) meses, contados de 31/05/2024 à 30/05/2025."; R$ 29.183,50; R$ 29.183,50; R$ 29.183,50
 4991; 2024; PROCESSO; 27/05/2024;" Contratação de empresa para disponibilizar outsourcing de tecnologia da informação para desenvolver e dar suporte na área.
Fica prorrogado por mais 12 (doze) meses, contados de 31/05/2024 à 30/05/2025."; R$ 27.659,53; R$ 27.659,52; R$ 27.659,52
 4990; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE SACO PARA LIXO, PARA ATENDER UNIDADES BÁSICAS, CONFORME SOLICITAÇÃO Nº81; R$ 1.453,60; R$ 1.453,60; R$ 1.453,60
 4989; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE PAPEL SULFITE, PARA ATENDER UNIDADES BÁSICAS, CONFORME SOLICITAÇÃO Nº77; R$ 12.017,50; R$ 12.017,50; R$ 12.017,50
 4988; 2024; PROCESSO; 24/05/2024; CONFECÇÃO DE BLOCOS, PARA ATENDER UNIDADES BÁSICAS, CONFORME SOLICITAÇÃO Nº84; R$ 6.457,00; R$ 6.457,00; R$ 6.457,00
 4987; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE CONSTRUÇÃO, PARA ATENDER O PARCÃO DA PRAÇA BOTAFOGO, CONFORME SOLICITAÇÃO N° 429.; R$ 1.228,82; R$ 1.228,82; R$ 1.228,82
 4986; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MARMITEX, PARA ATENDER O DIA DA CAMPANHA DE VACINAÇÃO DIA 08/06/02024, CONFORME SOLICITAÇÃO Nº 10/2024.; R$ 543,46; R$ 543,46; R$ 543,46
 4985; 2024; PROCESSO; 24/05/2024; LOCAÇÃO DE BANHEIROS QUIMICOS, PARA ATENDER EVENTO DO MUNICIPIO NO DIA 09/06, CONFORME SOLICITAÇÃO Nº103; R$ 3.254,00; R$ 3.254,00; R$ 3.254,00
 4984; 2024; PROCESSO; 24/05/2024; SERVIÇO DE SOLDA, PARA ATENDER O PARCÃO DA PRAÇA BOTAFOGO, CONFORME SOLICITAÇÃO Nº 430.; R$ 1.787,50; R$ 1.787,50; R$ 1.787,50
 4983; 2024; PROCESSO; 24/05/2024; LOCAÇÃO DE TENDA, PARA ATENDER EVENTO DO MUNICIPIO NO DIA 09/06, CONFORME SOLICITAÇÃO Nº104; R$ 4.796,00; R$ 4.796,00; R$ 4.796,00
 4982; 2024; PROCESSO; 24/05/2024; LOCAÇÃO DE BANHEIROS QUIMICOS, PARA ATENDER O EVENTO NO DIA 07 DE JUNHO NO ESPAÇO CULTURAL, CONFORME SOLICITAÇÃO N° 102.; R$ 2.809,00; R$ 2.809,00; R$ 2.809,00
 4981; 2024; PROCESSO; 24/05/2024; CONFECÇÃO DE PASTA COM VINCO, PARA ATENDER UNIDADES BÁSICAS, CONFORME SOLICITAÇÃO Nº83; R$ 5.960,00; R$ 5.960,00; R$ 5.960,00
 4980; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE ALIMENTOS, PARA ATENDER EQUIPE DE VIGILÂNCIA SANITÁRIA, QUE ESTARÃO TRABALHANDO AOS SÁBADOS COMO FORMA DE MUTIRÃO PARA O COMBATE A DENGUE, CONFORME SOLICITAÇÃO Nº70; R$ 5.145,90; R$ 5.145,90; R$ 5.145,90
 4979; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE ARQUIVO, PARA ATENDER UNIDADES BASICAS, CONFORME SOLICITAÇÃO Nº37; R$ 711,50; R$ 711,50; R$ 711,50
 4978; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE PASTAS E ARQUIVO, PARA ATENDER UNIDADES BASICAS, CONFORME SOLICITAÇÃO Nº79; R$ 1.081,55; R$ 1.081,55; R$ 1.081,55
 4977; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE CHÁ MATE, PARA ATENDER UNIDADES BÁSICAS, CONFORME SOLICITAÇÃO Nº85; R$ 1.494,00; R$ 1.494,00; R$ 1.494,00
 4976; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE BALDE E LUVA, PARA ATENDER UNIDADES BASICAS, CONFORME SOLICITAÇÃO Nº73; R$ 338,00; R$ 338,00; R$ 338,00
 4975; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER UNIDADES BÁSICAS, CONFORME SOLICITAÇÃO Nº82; R$ 4.334,00; R$ 4.334,00; R$ 4.334,00
 4974; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE SACO PARA LIXO, PARA ATENDER UNIDADES BÁSICAS DE SAÚDE, CONFORME SOLICITAÇÃO Nº68; R$ 1.975,50; R$ 1.975,50; R$ 1.975,50
 4973; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE GRAMA ESMERALDA, PARA ATENDER PLAYGROUND E FUNDOS DO CMEI ANANIAS A. MARTINS, CONFORME SOLICITAÇÃO Nº0410; R$ 6.500,00; R$ 6.500,00; R$ 6.500,00
 4972; 2024; PROCESSO; 24/05/2024; LOCAÇÃO DE JOGOS DE MESAS, PARA ATENDER FESTA JUNINA DA CMEI IRMÃ PIA, NO DIA 09/06, NO CENTRO DE EVENTOS, CONFORME SOLICITAÇÃO Nº099; R$ 480,00; R$ 480,00; R$ 480,00
 4971; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE COPA E COZINHA, PARA ATENDER A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 127/2024.; R$ 212,40; R$ 212,40; R$ 212,40
 4970; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 127/2024.; R$ 72,60; R$ 72,60; R$ 72,60
 4969; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE COPA E COZINHA, PARA ATENDER A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 140/2024.; R$ 580,60; R$ 580,60; R$ 580,60
 4968; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 140/2024.; R$ 1.565,86; R$ 1.468,88; R$ 1.468,88
 4967; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDER A SEMAGRO, DURANTE 3 MESES, CONFORME OFÍCIO N° 124/2024.; R$ 152,70; R$ 152,70; R$ 152,70
 4966; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAL DE LIMPEZA, PARA ATENDER A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 130/2024.; R$ 468,00; R$ 468,00; R$ 468,00
 4965; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE COFFEE BREAK, PARA ATENDER POSSE DOS NOVOS SERVIDORES DA SAÚDE, CONFORME SOLICITAÇÃO Nº71; R$ 3.543,60; R$ 3.543,60; R$ 3.543,60
 4964; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE SALGADOS E REFRIGERANTE, PARA ATENDER COMEMORAÇÃO DO MÊS DA ENFERMAGEM, CONFORME SOLICITAÇÃO Nº72; R$ 1.055,40; R$ 1.055,40; R$ 1.055,40
 4962; 2024; PROCESSO; 24/05/2024; SERVIÇO DE MANUTENÇÃO EM JANELAS E PORTAS, PARA ATENDER A SEDE DA SEMED, CONFORME SOLICITAÇÃO N° 403.; R$ 767,20; R$ 0,00; R$ 0,00
 4961; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE VIGA, PARA ATENDER O CEMEI IRMÃ PIA GIOCONDA, CONFORME SOLICITAÇÃO N° 399.; R$ 9.540,00; R$ 4.346,00; R$ 4.346,00
 4960; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAL DE LIMPEZA, PARA ATENDER AS UBSs, CONFORME SOLICITAÇÃO Nº 75.; R$ 1.875,50; R$ 1.875,50; R$ 1.875,50
 4959; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAL DE COPA E COZINHA, PARA ATENDER AS UBSs, CONFORME SOLICITAÇÃO Nº 75.; R$ 7.995,00; R$ 7.995,00; R$ 7.995,00
 4958; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE PRÓTESE DENTÁRIAS, PARA ATENDER A SAÚDE, CONFORME OFÍCIO Nº 18/2024.; R$ 22.230,00; R$ 22.230,00; R$ 22.230,00
 4957; 2024; PROCESSO; 24/05/2024; Contratação da empresa  C R F P SERVIÇOS MÉDICOS LTDA, CNPJ Nº 46.466.509/0001-25, que atendeu integralmente ao Edital da Chamada Pública 002/2020 para credenciar pessoas jurídicas da área da medicina para prestação de serviços nas UBS - Unidades Básicas da Saúde do Município de Cornélio Procópio.; R$ 78.000,00; R$ 65.000,00; R$ 65.000,00
 4956; 2024; DIVIDA; 24/05/2024; JUROS DA DÍVIDA FUNDADA - FOMENTO PARANÁ - 1º CONTRATO.; R$ 300.000,00; R$ 127.006,16; R$ 127.006,16
 4955; 2024; DIVIDA; 24/05/2024; AMORTIZAÇÃO DA DÍVIDA FUNDADA - FOMENTO PARANÁ - 1º CONTRATO.; R$ 900.000,00; R$ 369.043,85; R$ 369.043,85
 4954; 2024; FOLHA; 24/05/2024; PELA DESPESA DE FOLHA DE PAGAMENTO EMPENHADA REFERENTE MENSAL 4/2024; R$ 3.728,77; R$ 3.728,77; R$ 3.728,77
 4953; 2024; PROCESSO; 24/05/2024; Contratação de empresa especializada para locação, instalação e operação de imagens de telões de Led para atender o evento Sorriso Bom de Boca nos dias 03, 04, 05 e 06 de junho, conforme solicitação nº 100 do SEMDEC em anexo.; R$ 28.050,00; R$ 28.050,00; R$ 28.050,00
 4952; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE GÁS P-13, PARA ATENDER ADMINISTRAÇÃO E DEMAIS SETORES, CONFORME SOLICITAÇÃO Nº096; R$ 3.270,00; R$ 3.270,00; R$ 3.270,00
 4950; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS ELÉTRICOS PARA MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA.; R$ 26.158,00; R$ 26.158,00; R$ 26.158,00
 4949; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 117/2024.; R$ 576,02; R$ 576,02; R$ 576,02
 4948; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE COPA E COZINHA, PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 117/2024.; R$ 65,50; R$ 65,50; R$ 65,50
 4947; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 122/2024.; R$ 109,80; R$ 109,80; R$ 109,80
 4946; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 129/2024.; R$ 206,40; R$ 206,40; R$ 206,40
 4945; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA E HIGIENIZAÇÃO - VASSOURAS -  PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 138/2024.; R$ 195,04; R$ 195,04; R$ 195,04
 4944; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE COPA E COZINHA, GARRAFA TÉRMICA PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 138/2024.; R$ 89,95; R$ 89,95; R$ 89,95
 4943; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE COPA E COZINHA, GUARDANAPO PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 137/2024.; R$ 8,00; R$ 8,00; R$ 8,00
 4942; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE LIMPEZA, PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 135/2024.; R$ 1.375,11; R$ 1.375,11; R$ 1.375,11
 4941; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MATERIAIS DE COPA E COZINHA, PARA ATENDE A SEMAGRI, DURANTE 3 MESES, CONFORME OFÍCIO Nº 135/2024.; R$ 1.132,80; R$ 1.132,80; R$ 1.132,80
 4940; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE MARMITA, PARA ATENDER O TIRO DE GUERRA, POR 2 MESES, CONFORME SOLICITAÇÃO; R$ 4.317,60; R$ 4.317,60; R$ 4.317,60
 4939; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE HIGIENIZAÇÃO E CARGA DE AR CONDICIONADO, PARA ATENDER A ADMINISTRAÇÃO, CONFORME SOLICITAÇÃO Nº 86.; R$ 380,00; R$ 0,00; R$ 0,00
 4938; 2024; PROCESSO; 24/05/2024; AQUISIÇÃO DE PÃO FRANCÊS, PARA ATENDER O TIRO DE GUERRA, DURANTE 1 MES, CONFORME SOLICITAÇÃO Nº 97.; R$ 3.800,00; R$ 3.800,00; R$ 3.800,00
